created_at,package,version,author,license,size,summary
2026-09-26T19:21:10Z,qthermo,0.7.0,Vivek Khanna,MIT,302550,"Heat, work and entropy for open quantum systems, with the modelling traps checked and published results reproduced"
2026-09-26T19:21:56Z,imbridge,0.2.0,Christian Blandford,Apache-2.0,200040,"iMessage for Python and AI agents on macOS: send, reply inline, tapback with any emoji, and receive. No server, no Electron."
2026-09-26T19:22:33Z,kafka-di,0.1.3,Andrew Balin <i@andrew-balin.ru>,MIT,54821,"A lightweight, FastAPI-inspired framework for Kafka consumers and producers."
2026-09-26T19:23:54Z,specunode,0.1.0,Poojan Patel,Apache-2.0,1679471,"A runtime for AI agents whose tools change the world: every write held until the model's decision is durable, claimed under a deterministic key so a crash never sends it twice, and every run journale…"
2026-09-26T19:27:13Z,proxy-scraper-cli,1.7.1,Maximilian Feix,MIT,606971,"Finds free HTTP, SOCKS4 and SOCKS5 proxies that actually work: 700+ sources, real checks, honeypot filtering and a rotating local proxy server."
2026-09-26T19:27:37Z,pyahotts-iparrahotsa,0.0.0a3,JarbasAI,,11096529,AhoTTS_Iparrahotsa (Northern Basque dialect) - python Text-to-Speech package
2026-09-26T19:29:33Z,nguyenvantrung-math-th2923,0.1.0,Nguyễn Văn Trung,MIT,7173,Thu vien phep tinh co ban cua Nguyen Van Trung lop TH29.23
2026-09-26T19:32:29Z,devicectl-core,0.1.0,Peter Bašista <pbasista@gmail.com>,EUPL-1.2,431426,"Shared building blocks for single-device control programs: a subcommand table, a serialising worker, an SSE broadcaster, and a build-free browser UI."
2026-09-26T19:33:00Z,compatag,0.1.0,,MIT,80816,Preflight Python package compatibility across Python versions and platforms.
2026-09-26T19:34:00Z,noomexai-operationcore,0.1.0,,MIT,112654,A durable asynchronous operation runtime for Python
2026-09-26T19:35:52Z,tano.page,0.1.0a1,dramwig,LicenseRef-Proprietary,6411,"Tano Markdown workspace protocol helpers: content hashes, short IDs and portable path classification."
2026-09-26T19:36:05Z,tessaract,0.1.1,Jennifer Umoke,MIT,31299,Provider-agnostic SDK for building AI agents natively
2026-09-26T19:37:37Z,wiktionary-api,0.1.0,Nebil Ibrahim,MIT,25769,Synchronous Python client for the Wikimedia Wiktionary REST API
2026-09-26T19:39:08Z,sigrix-runtime,0.1.0,Sigrix,Apache-2.0,310901,"The Postern runner inside every Sigrix bundle: serves one agent's describe, run, stream and status on loopback, checks the buyer's entitlement, and serves an MCP server's tools over the same four ver…"
2026-09-26T19:40:15Z,freedec,1.0.0,Jorge,GPL-3.0-or-later,186509,"Servicio seguro de gestión, cifrado y recuperación descentralizada de documentos y contraseñas basado en hash SHA-256 para Django y DRF"
2026-09-26T19:42:08Z,stepledger,0.1.0,Poojan Patel,Apache-2.0,1926017,"A Temporal plugin that records every LangGraph node exactly once per Activity execution in Postgres, fenced and committed against Temporal's history, with a deduplicating External Storage driver for…"
2026-09-26T19:43:49Z,useoutlet,0.1.0,Parz <hello@useoutlet.dev>,MIT,57192,"Connect your users' AI accounts to your app. Capped, revocable App keys, never raw credentials. Outlet is never in the data path."
2026-09-26T19:46:40Z,fenecdb,0.1.5,,Apache-2.0,25874,"fenecdb over HTTP: a client, and vector stores for LangChain and LlamaIndex"
2026-09-26T19:47:52Z,pypic-poisson,2.5.0,,,46005,Collection of Python Particle-In-Cell solvers
2026-09-26T19:50:19Z,newsrag,0.2.0,Shehata El-sayed,Apache-2.0,44708,"Auditable, provider-neutral RAG for newsroom research"
2026-09-26T19:50:20Z,remote-jobs-api,1.1.0,Nova <earnnova@tten.no>,MIT,25452,"Normalized remote-job data across 5 boards — one endpoint, one schema, skill fit-score"
2026-09-26T19:51:17Z,servicedna,0.1.0,,MIT,22909,"Connect a Python service to ServiceDNA: traces, self-registration and health heartbeats with two environment variables."
2026-09-26T19:53:27Z,llgs-simulation,0.1.0,Ian Chang,"MIT License Copyright (c) 2026 Ian Chang Permission is hereby granted, free of charge, to any perso…",35856,Spin-dynamics simulations using the Landau-Lifshitz-Gilbert-Slonczewski equation
2026-09-26T19:54:30Z,asynch-hlm,1.5.0,,GPL-2.0,8534962,"Python interface to ASYNCH, an asynchronous solver of hydrological models on river networks"
2026-09-26T19:57:59Z,jkctl,0.1.0,Peter Bašista <pbasista@gmail.com>,EUPL-1.2,1183763,"Inspect and configure JK BMS battery management systems over RS485 Modbus, and flash their firmware."
2026-09-26T20:00:40Z,PyECLOUD,8.7.2,,Apache-2.0,362740,Electron cloud simulations for particle accelerators
2026-09-26T20:05:11Z,coderifts-verifier,0.1.0,,MIT,50619,"Offline verifier for CodeRifts chain receipts and DSSE/in-toto envelopes. Ed25519, no network."
2026-09-26T20:08:32Z,salahlib,0.1.0,,Apache-2.0,29909,AlAdhan-compatible Islamic prayer times
2026-09-26T20:08:43Z,linkedin-search-core,0.1.0,LinkedIn Pulse Reader,Proprietary,42205,"Shared Playwright session, authentication, and errors for LinkedIn search."
2026-09-26T20:09:09Z,linkedin-search-jobs,0.1.0,LinkedIn Pulse Reader,Proprietary,30009,LinkedIn job search built on linkedin-search-core.
2026-09-26T20:14:46Z,telegram-kit,0.1.2,,MIT,25506,Secure Telegram Bot API notifications for any Python project. Stdlib only.
2026-09-26T20:18:08Z,p-redis-limiter,0.1.0,Mehran,MIT,20922,"A fast, atomic, multi-tier Token Bucket rate limiter for Python and FastAPI using Redis."
2026-09-26T20:18:15Z,larkhre,11.1.0,Ladji Doucaré,MIT,65485,"Larkhré (« mosi larkhré », la langue de la machine en soninké) : le langage de programmation pour apprendre à coder en français, avec des erreurs expliquées."
