created_at,package,version,author,license,size,summary
2026-09-25T18:19:38Z,capo-gamelift,0.1.0,,,1377188,Python SDK for Gamelift.
2026-09-25T18:19:53Z,xtr-clock,1.0.1,Razvan Ceana,MIT,59421,"Decouples an application from the system clock: an injectable clock, a timezone-aware instant, and a frozen clock for tests."
2026-09-25T18:19:53Z,xtr-logging,1.0.1,Razvan Ceana,MIT,190423,"Channels, handlers, processors and formatters for Python, behind one logger interface."
2026-09-25T18:19:55Z,xtr-console,1.0.1,Razvan Ceana,MIT,106677,"Async-native console applications for Python: commands as functions or classes, declared once and wired by a container."
2026-09-25T18:20:14Z,capo-gameliftstreams,0.1.0,,,363509,Python SDK for Gameliftstreams.
2026-09-25T18:20:58Z,capo-geo-maps,0.1.0,,,152850,Python SDK for Geo Maps.
2026-09-25T18:21:36Z,capo-geo-places,0.1.0,,,296779,Python SDK for Geo Places.
2026-09-25T18:22:19Z,capo-geo-routes,0.1.0,,,647356,Python SDK for Geo Routes.
2026-09-25T18:23:08Z,capo-glacier,0.1.0,,,338770,Python SDK for Glacier.
2026-09-25T18:23:20Z,xtr-logging-contracts,1.0.1,Razvan Ceana,MIT,23706,"The logging contract: one interface, eight severities, and a logger that discards everything."
2026-09-25T18:23:22Z,xtr-messenger,1.0.1,,MIT,214946,"A message bus for Python: envelopes, stamps, a middleware chain, and pluggable transports."
2026-09-25T18:23:24Z,xtr-service-contracts,1.0.1,Razvan Ceana,MIT,10006,"Contracts for the lifecycle of a service: what a container drives, not what a service does."
2026-09-25T18:23:47Z,capo-global-accelerator,0.1.0,,,505035,Python SDK for Global Accelerator.
2026-09-25T18:24:25Z,capo-glue,0.1.0,,,2699773,Python SDK for Glue.
2026-09-25T18:24:26Z,kalja,0.1.0,jburn,GPL-3.0-or-later,48115,Finnish-focused text mutation and human-input fuzzing
2026-09-25T18:25:00Z,xtr-dependency-injection,1.0.1,Razvan Ceana,MIT,166509,"A Symfony-style bundle and kernel layer for the xtr libraries, compiled to a wireup container."
2026-09-25T18:25:06Z,capo-grafana,0.1.0,,,301939,Python SDK for Grafana.
2026-09-25T18:25:49Z,capo-greengrass,0.1.0,,,546798,Python SDK for Greengrass.
2026-09-25T18:26:04Z,ostia,0.0.1,Alireza Shateri,Apache-2.0,11963,"Topology-aware GPU data infrastructure: fabric, columnar exchange, distributed runtime and query engine. Early development."
2026-09-25T18:26:13Z,etalon,0.0.1,Coyos d.o.o.,Apache-2.0,345725,Qualification evidence for private AI deployments
2026-09-25T18:26:23Z,credonlabs,0.1.0,Credon Labs Engineering,LicenseRef-Proprietary,244723,"Credon Labs Model Risk Management SDK — validation, drift, explainability, fairness and RBI FREE-AI reporting for credit models."
2026-09-25T18:27:20Z,glosa,0.1.0,credetus,MIT,6849,Glosa.
2026-09-25T18:28:44Z,yrec,2026.2.dev1,,,1854786,A Python wrapper for the Yale Rotating Evolution Code (YREC)
2026-09-25T18:28:55Z,zipstrain-rust-profiler,0.1.0,,MIT,10724633,Optional native profiling backend for ZipStrain
