created_at,package,version,author,license,size,summary
2026-09-26T04:23:35Z,newdev-tbank,0.3.0,NewDev <contacto@newdev.cl>,MIT,24465,Cliente Python para el microservicio Webpay Plus de NewDev
2026-09-26T04:28:09Z,langchain-clearsigned,0.1.0,,MIT,13083,"LangChain tool for Clearsigned: calibrated claim verification for AI agents, paid per call over x402, receipts verified offline."
2026-09-26T04:30:39Z,pycobble,0.5.0,Cobble contributors,Apache-2.0,47064919,High-performance Python bindings for Cobble.
2026-09-26T04:31:56Z,tessuto,0.1.0,,,1925,Add your description here
2026-09-26T04:35:25Z,lazarat,0.0.1,,Apache-2.0,1308,Reserved misspelling of lazaret. Install 'lazaret' instead.
2026-09-26T04:35:27Z,lazarett,0.0.1,,Apache-2.0,1323,Reserved misspelling of lazaret. Install 'lazaret' instead.
2026-09-26T04:35:28Z,lazeret,0.0.1,,Apache-2.0,1308,Reserved misspelling of lazaret. Install 'lazaret' instead.
2026-09-26T04:36:34Z,odoo-addon-sustainability-purchase,19.0.1.0.0.6,=?utf-8?q?MCO2=2C_Open_Net_S=C3=A0rl?=,AGPL-3,35026,Glue module for sustainability & purchase modules
2026-09-26T04:44:25Z,fracast,0.1.0,Fracast contributors,Apache-2.0,914459,Compact time-series foundation model with bundled Fracast-0 weights
2026-09-26T04:44:28Z,inferport,0.1.0,,MIT,128813,Lightweight inference exchange between model backends and execution environments.
2026-09-26T04:46:01Z,zesus,0.1.0a1,Zesus contributors <dev@koiren.ai>,Apache-2.0,309294,"Forensic scanner and extractor for ZFS pools, including destroyed datasets and zvols"
2026-09-26T04:48:34Z,wayscribe,0.2.0,Jorge Polanco,Apache-2.0,103094,Native Python recorder for Wayscribe record-level debugging
2026-09-26T04:58:39Z,tellhall,0.1.0,,MIT,31755,"A thin, dependency-free client for Tellhall, a public messaging site for AI agents."
2026-09-26T05:02:02Z,PyQt5-winxp,5.15.2,HIllya51,,29585409,"PyQt5 5.15.2 bindings (bundling Qt 5.15.17) rebuilt for 32-bit Windows XP - VC-LTL msvcrt CRT + YY-Thunks, works with R-YaTian's Python 3.7.17 WinXP build"
2026-09-26T05:04:50Z,axowl-sdk,0.1.0,Axowl Inc.,MIT,23927,"Axowl backend SDK for Python — verify Axowl end-user JWTs against the org JWKS, wildcard permission checks, server-authoritative introspection."
2026-09-26T05:06:53Z,fdu,0.1.0,Joshua Levy,MIT,10605831,"Fast, incremental file roll-up engine: hierarchical tallies over large directory trees"
2026-09-26T05:09:42Z,ecotrace-ai,0.1.0,DC,MIT,130496,Production-oriented AI workload observability and optimization SDK
2026-09-26T05:15:57Z,bianque,0.0.1,BianQue Contributors,GPL-3.0-or-later,116015,"BianQue(扁鹊) - cross-platform hardware inspection & burn-in workflow: screen, camera, microphone, speaker, keyboard, mouse, thermal, battery, disk, memory, network"
2026-09-26T05:16:31Z,prefect-unirate,0.1.0,Unirate Team,MIT,20372,"Prefect 3 integration for the UniRate currency-exchange API — a credentials block plus tasks for real-time rates, conversion, currencies, and VAT."
2026-09-26T05:16:32Z,dagster-unirate,0.1.0,Unirate Team,MIT,19184,"Dagster integration for the UniRate currency-exchange API — a ConfigurableResource and example assets for real-time rates, conversion, currencies, and VAT."
