created_at,package,version,author,license,size,summary
2026-09-25T13:14:52Z,multimodal-uncertainty,0.1.0a1,Multimodal UQ Contributors,"Apache License Version 2.0, January 2004 http://www.apache.org/licenses/ TERMS AND CONDITIONS FOR U…",159463,End-to-End Uncertainty Quantification for Multimodal Agent & Structured Extraction Pipelines
2026-09-25T14:19:46Z,sparkdb,1.1.0,Bommireddy Venkata Dheeraj Reddy <bommireddyvenkatadheerajreddy@gmail.com>,BSD-3-Clause,113257,Fast GraphBLAS Sparse Linear Algebra Graph Database (Clean-Room / Zero-SSPL)
2026-09-25T14:21:06Z,user-registration-fastapi,0.1.1,,,4883,FastAPI adapter for user-registration.
2026-09-25T14:21:33Z,open-ace-server,2.0.1,Open ACE Team,Apache-2.0,4258102,Self-hosted enterprise AI workspace and governance platform
2026-09-25T14:22:24Z,papers2zim,1.0.0,openZIM <dev@openzim.org>,GPL-3.0-or-later,18488820,Build offline ZIM libraries from supported book sources
2026-09-25T14:23:50Z,user-registration-sqlalchemy,0.1.1,,,5369,SQLAlchemy adapter for user-registration.
2026-09-25T14:24:25Z,arc56-generated-compx-e5c743b4,1.2.2026072010,compx-labs,,26025,Generated ARC-56 Algorand smart-contract clients for compx-labs/governance-contracts.
2026-09-25T14:25:29Z,arc56-generated-compx-4c9e51ed,1.2.2026072010,compx-labs,,75220,Generated ARC-56 Algorand smart-contract clients for compx-labs/staking-contracts.
2026-09-25T14:25:35Z,loki-guardrails,0.1.2,Bryan,MIT,279166,Deterministic guardrails for AI coding agents: blocks unsafe edits before they land
2026-09-25T14:26:33Z,arc56-generated-compx-b9939942,1.2.2026072010,compx-labs,,24192,Generated ARC-56 Algorand smart-contract clients for compx-labs/staking-contracts-typescript.
2026-09-25T14:26:57Z,vibey-engine,2.0.0,,MIT,14891447,"A queue-based, six-phase conductor with optional visual design and Azure deployment."
2026-09-25T14:27:38Z,arc56-generated-compx-021f310a,1.2.2026072010,compx-labs,,54412,Generated ARC-56 Algorand smart-contract clients for compx-labs/waypoint.
